datadatetime,venuename,typeofspace,current,expected
2020-04-01 08:00:00,12th St - Oakland BART,transit,13,37
2020-04-01 09:00:00,12th St - Oakland BART,transit,15,52
2020-04-01 10:00:00,12th St - Oakland BART,transit,17,65
2020-04-01 11:00:00,12th St - Oakland BART,transit,15,74
2020-04-01 12:00:00,12th St - Oakland BART,transit,16,79
2020-04-01 13:00:00,12th St - Oakland BART,transit,15,79
2020-04-01 14:00:00,12th St - Oakland BART,transit,12,76
2020-04-01 15:00:00,12th St - Oakland BART,transit,9,73
2020-04-01 16:00:00,12th St - Oakland BART,transit,7,67
2020-04-01 17:00:00,12th St - Oakland BART,transit,5,60
2020-04-01 18:00:00,12th St - Oakland BART,transit,3,50
2020-04-01 19:00:00,12th St - Oakland BART,transit,1,38
2020-04-01 20:00:00,12th St - Oakland BART,transit,0,25
2020-04-01 21:00:00,12th St - Oakland BART,transit,0,15
2020-04-01 22:00:00,12th St - Oakland BART,transit,0,7
2020-04-01 23:00:00,12th St - Oakland BART,transit,0,1
2020-04-02 00:00:00,12th St - Oakland BART,transit,1,0
2020-04-02 01:00:00,12th St - Oakland BART,transit,2,0
2020-04-02 02:00:00,12th St - Oakland BART,transit,1,0
2020-04-02 03:00:00,12th St - Oakland BART,transit,1,0
2020-04-02 04:00:00,12th St - Oakland BART,transit,1,0
2020-04-02 05:00:00,12th St - Oakland BART,transit,4,5
2020-04-02 06:00:00,12th St - Oakland BART,transit,7,15
2020-04-02 07:00:00,12th St - Oakland BART,transit,12,30
2020-04-02 08:00:00,12th St - Oakland BART,transit,15,48
2020-04-02 09:00:00,12th St - Oakland BART,transit,16,66
2020-04-02 10:00:00,12th St - Oakland BART,transit,16,80
2020-04-02 11:00:00,12th St - Oakland BART,transit,16,90
2020-04-02 12:00:00,12th St - Oakland BART,transit,17,97
2020-04-02 13:00:00,12th St - Oakland BART,transit,17,100
2020-04-02 14:00:00,12th St - Oakland BART,transit,14,97
2020-04-02 15:00:00,12th St - Oakland BART,transit,7,90
2020-04-02 16:00:00,12th St - Oakland BART,transit,3,78
2020-04-02 17:00:00,12th St - Oakland BART,transit,3,64
2020-04-02 18:00:00,12th St - Oakland BART,transit,1,49
2020-04-02 19:00:00,12th St - Oakland BART,transit,1,37
2020-04-02 20:00:00,12th St - Oakland BART,transit,0,26
2020-04-02 21:00:00,12th St - Oakland BART,transit,0,17
2020-04-02 22:00:00,12th St - Oakland BART,transit,1,10
2020-04-02 23:00:00,12th St - Oakland BART,transit,1,5
2020-04-03 00:00:00,12th St - Oakland BART,transit,1,2
2020-04-03 01:00:00,12th St - Oakland BART,transit,1,0
2020-04-03 02:00:00,12th St - Oakland BART,transit,2,0
2020-04-03 03:00:00,12th St - Oakland BART,transit,2,0
2020-04-03 04:00:00,12th St - Oakland BART,transit,3,2
2020-04-03 05:00:00,12th St - Oakland BART,transit,4,6
2020-04-03 06:00:00,12th St - Oakland BART,transit,8,16
2020-04-03 07:00:00,12th St - Oakland BART,transit,12,31
2020-04-03 08:00:00,12th St - Oakland BART,transit,15,51
2020-04-03 09:00:00,12th St - Oakland BART,transit,17,69
2020-04-03 10:00:00,12th St - Oakland BART,transit,17,82
2020-04-03 11:00:00,12th St - Oakland BART,transit,15,88
2020-04-03 12:00:00,12th St - Oakland BART,transit,15,91
2020-04-03 13:00:00,12th St - Oakland BART,transit,15,91
2020-04-03 14:00:00,12th St - Oakland BART,transit,12,90
2020-04-03 15:00:00,12th St - Oakland BART,transit,10,85
2020-04-03 16:00:00,12th St - Oakland BART,transit,8,77
2020-04-03 17:00:00,12th St - Oakland BART,transit,5,66
2020-04-03 18:00:00,12th St - Oakland BART,transit,3,54
2020-04-03 19:00:00,12th St - Oakland BART,transit,1,42
2020-04-03 20:00:00,12th St - Oakland BART,transit,2,32
2020-04-03 21:00:00,12th St - Oakland BART,transit,0,23
2020-04-03 22:00:00,12th St - Oakland BART,transit,0,16
2020-04-03 23:00:00,12th St - Oakland BART,transit,0,10
2020-04-04 00:00:00,12th St - Oakland BART,transit,0,6
2020-04-04 01:00:00,12th St - Oakland BART,transit,1,3
2020-04-04 02:00:00,12th St - Oakland BART,transit,1,1
2020-04-04 03:00:00,12th St - Oakland BART,transit,1,0
2020-04-04 04:00:00,12th St - Oakland BART,transit,1,0
2020-04-04 05:00:00,12th St - Oakland BART,transit,2,1
2020-04-04 06:00:00,12th St - Oakland BART,transit,4,4
2020-04-04 07:00:00,12th St - Oakland BART,transit,6,10
2020-04-04 08:00:00,12th St - Oakland BART,transit,7,19
2020-04-04 09:00:00,12th St - Oakland BART,transit,9,29
2020-04-04 10:00:00,12th St - Oakland BART,transit,10,39
2020-04-04 11:00:00,12th St - Oakland BART,transit,10,47
2020-04-04 12:00:00,12th St - Oakland BART,transit,9,51
2020-04-04 13:00:00,12th St - Oakland BART,transit,7,52
2020-04-04 14:00:00,12th St - Oakland BART,transit,6,50
2020-04-04 15:00:00,12th St - Oakland BART,transit,6,48
2020-04-04 16:00:00,12th St - Oakland BART,transit,6,44
2020-04-04 17:00:00,12th St - Oakland BART,transit,4,39
2020-04-04 18:00:00,12th St - Oakland BART,transit,3,34
2020-04-04 19:00:00,12th St - Oakland BART,transit,2,28
2020-04-04 20:00:00,12th St - Oakland BART,transit,2,25
2020-04-04 21:00:00,12th St - Oakland BART,transit,1,22
2020-04-04 22:00:00,12th St - Oakland BART,transit,1,19
2020-04-04 23:00:00,12th St - Oakland BART,transit,0,15
2020-04-05 00:00:00,12th St - Oakland BART,transit,0,11
2020-04-05 01:00:00,12th St - Oakland BART,transit,0,6
2020-04-05 02:00:00,12th St - Oakland BART,transit,0,3
2020-04-05 03:00:00,12th St - Oakland BART,transit,0,0
2020-04-05 04:00:00,12th St - Oakland BART,transit,1,0
2020-04-05 05:00:00,12th St - Oakland BART,transit,1,1
2020-04-05 06:00:00,12th St - Oakland BART,transit,2,2
2020-04-05 07:00:00,12th St - Oakland BART,transit,3,5
2020-04-05 08:00:00,12th St - Oakland BART,transit,6,12
2020-04-05 09:00:00,12th St - Oakland BART,transit,6,19
2020-04-05 10:00:00,12th St - Oakland BART,transit,6,25
2020-04-05 11:00:00,12th St - Oakland BART,transit,4,26
2020-04-05 13:00:00,12th St - Oakland BART,transit,3,25
2020-04-05 14:00:00,12th St - Oakland BART,transit,5,27
2020-04-05 15:00:00,12th St - Oakland BART,transit,6,27
2020-04-05 16:00:00,12th St - Oakland BART,transit,4,27
2020-04-05 17:00:00,12th St - Oakland BART,transit,4,24
2020-04-05 18:00:00,12th St - Oakland BART,transit,3,19
2020-04-05 19:00:00,12th St - Oakland BART,transit,1,14
2020-04-05 20:00:00,12th St - Oakland BART,transit,1,9
2020-04-05 21:00:00,12th St - Oakland BART,transit,0,6
2020-04-05 22:00:00,12th St - Oakland BART,transit,0,3
2020-04-05 23:00:00,12th St - Oakland BART,transit,1,2
2020-04-06 00:00:00,12th St - Oakland BART,transit,1,1
2020-04-06 01:00:00,12th St - Oakland BART,transit,1,0
2020-04-06 02:00:00,12th St - Oakland BART,transit,1,0
2020-04-06 03:00:00,12th St - Oakland BART,transit,1,0
2020-04-06 04:00:00,12th St - Oakland BART,transit,2,1
2020-04-06 05:00:00,12th St - Oakland BART,transit,4,6
2020-04-06 06:00:00,12th St - Oakland BART,transit,6,15
2020-04-06 07:00:00,12th St - Oakland BART,transit,9,26
2020-04-06 08:00:00,12th St - Oakland BART,transit,10,36
2020-04-06 09:00:00,12th St - Oakland BART,transit,9,44
2020-04-06 10:00:00,12th St - Oakland BART,transit,12,53
2020-04-06 11:00:00,12th St - Oakland BART,transit,13,63
2020-04-06 12:00:00,12th St - Oakland BART,transit,13,69
2020-04-06 13:00:00,12th St - Oakland BART,transit,11,67
2020-04-06 14:00:00,12th St - Oakland BART,transit,8,61
2020-04-06 15:00:00,12th St - Oakland BART,transit,8,57
2020-04-06 16:00:00,12th St - Oakland BART,transit,9,54
2020-04-06 17:00:00,12th St - Oakland BART,transit,5,52
2020-04-06 18:00:00,12th St - Oakland BART,transit,3,45
2020-04-06 19:00:00,12th St - Oakland BART,transit,1,35
2020-04-06 20:00:00,12th St - Oakland BART,transit,0,24
2020-04-06 21:00:00,12th St - Oakland BART,transit,0,14
2020-04-06 22:00:00,12th St - Oakland BART,transit,0,6
2020-04-06 23:00:00,12th St - Oakland BART,transit,0,1
2020-04-07 00:00:00,12th St - Oakland BART,transit,1,0
2020-04-07 01:00:00,12th St - Oakland BART,transit,1,0
2020-04-07 02:00:00,12th St - Oakland BART,transit,1,0
2020-04-07 03:00:00,12th St - Oakland BART,transit,1,0
2020-04-07 04:00:00,12th St - Oakland BART,transit,2,2
2020-04-07 05:00:00,12th St - Oakland BART,transit,4,8
2020-04-07 06:00:00,12th St - Oakland BART,transit,6,17
2020-04-07 07:00:00,12th St - Oakland BART,transit,9,29
2020-04-07 08:00:00,12th St - Oakland BART,transit,12,42
2020-04-07 09:00:00,12th St - Oakland BART,transit,13,54
2020-04-07 10:00:00,12th St - Oakland BART,transit,13,64
2020-04-07 11:00:00,12th St - Oakland BART,transit,13,71
2020-04-07 12:00:00,12th St - Oakland BART,transit,12,75
2020-04-07 13:00:00,12th St - Oakland BART,transit,11,76
2020-04-07 14:00:00,12th St - Oakland BART,transit,9,74
2020-04-07 15:00:00,12th St - Oakland BART,transit,7,69
2020-04-07 16:00:00,12th St - Oakland BART,transit,6,60
2020-04-07 17:00:00,12th St - Oakland BART,transit,4,50
2020-03-21 20:00:00,Huntington State Beach,beach,63,20
2020-03-21 21:00:00,Huntington State Beach,beach,29,11
2020-03-21 22:00:00,Huntington State Beach,beach,0,0
2020-03-21 23:00:00,Huntington State Beach,beach,0,0
2020-03-22 00:00:00,Huntington State Beach,beach,0,0
2020-03-22 01:00:00,Huntington State Beach,beach,0,0
2020-03-22 02:00:00,Huntington State Beach,beach,0,0
2020-03-22 03:00:00,Huntington State Beach,beach,0,0
2020-03-22 04:00:00,Huntington State Beach,beach,0,0
2020-03-22 05:00:00,Huntington State Beach,beach,0,0
2020-03-22 06:00:00,Huntington State Beach,beach,13,21
2020-03-22 07:00:00,Huntington State Beach,beach,21,40
2020-03-22 08:00:00,Huntington State Beach,beach,29,51
2020-03-22 09:00:00,Huntington State Beach,beach,43,62
2020-03-22 10:00:00,Huntington State Beach,beach,58,80
2020-03-22 11:00:00,Huntington State Beach,beach,82,95
2020-03-22 12:00:00,Huntington State Beach,beach,104,100
2020-03-22 13:00:00,Huntington State Beach,beach,97,94
2020-03-22 14:00:00,Huntington State Beach,beach,78,82
2020-03-22 15:00:00,Huntington State Beach,beach,66,66
2020-03-22 16:00:00,Huntington State Beach,beach,52,50
2020-03-22 17:00:00,Huntington State Beach,beach,43,34
2020-03-22 18:00:00,Huntington State Beach,beach,27,22
2020-03-22 19:00:00,Huntington State Beach,beach,14,12
2020-03-22 20:00:00,Huntington State Beach,beach,9,6
2020-03-22 21:00:00,Huntington State Beach,beach,7,2
2020-03-22 22:00:00,Huntington State Beach,beach,0,0
2020-03-22 23:00:00,Huntington State Beach,beach,0,0
2020-03-23 00:00:00,Huntington State Beach,beach,0,0
2020-03-23 01:00:00,Huntington State Beach,beach,0,0
2020-03-23 02:00:00,Huntington State Beach,beach,0,0
2020-03-23 03:00:00,Huntington State Beach,beach,0,0
2020-03-23 04:00:00,Huntington State Beach,beach,0,0
2020-03-23 05:00:00,Huntington State Beach,beach,0,0
2020-03-23 06:00:00,Huntington State Beach,beach,4,5
2020-03-23 07:00:00,Huntington State Beach,beach,6,11
2020-03-23 08:00:00,Huntington State Beach,beach,11,16
2020-03-23 09:00:00,Huntington State Beach,beach,13,20
2020-03-23 10:00:00,Huntington State Beach,beach,14,21
2020-03-23 11:00:00,Huntington State Beach,beach,19,20
2020-03-23 12:00:00,Huntington State Beach,beach,25,21
2020-03-23 13:00:00,Huntington State Beach,beach,31,22
2020-03-23 14:00:00,Huntington State Beach,beach,41,22
2020-03-23 15:00:00,Huntington State Beach,beach,39,22
2020-03-23 16:00:00,Huntington State Beach,beach,32,20
2020-03-23 17:00:00,Huntington State Beach,beach,35,17
2020-03-23 18:00:00,Huntington State Beach,beach,33,14
2020-03-23 19:00:00,Huntington State Beach,beach,33,10
2020-03-23 20:00:00,Huntington State Beach,beach,21,7
2020-03-23 21:00:00,Huntington State Beach,beach,11,3
2020-03-23 22:00:00,Huntington State Beach,beach,0,0
2020-03-23 23:00:00,Huntington State Beach,beach,0,0
2020-03-24 00:00:00,Huntington State Beach,beach,0,0
2020-03-24 01:00:00,Huntington State Beach,beach,0,0
2020-03-24 02:00:00,Huntington State Beach,beach,0,0
2020-03-24 03:00:00,Huntington State Beach,beach,0,0
2020-03-24 04:00:00,Huntington State Beach,beach,0,0
2020-03-24 05:00:00,Huntington State Beach,beach,0,0
2020-03-24 06:00:00,Huntington State Beach,beach,6,8
2020-03-24 07:00:00,Huntington State Beach,beach,7,13
2020-03-24 08:00:00,Huntington State Beach,beach,12,12
2020-03-24 09:00:00,Huntington State Beach,beach,13,14
2020-03-24 10:00:00,Huntington State Beach,beach,21,18
2020-03-24 11:00:00,Huntington State Beach,beach,20,21
2020-03-24 12:00:00,Huntington State Beach,beach,22,20
2020-03-24 13:00:00,Huntington State Beach,beach,27,19
2020-03-24 14:00:00,Huntington State Beach,beach,29,19
2020-03-24 15:00:00,Huntington State Beach,beach,27,19
2020-03-24 16:00:00,Huntington State Beach,beach,27,18
2020-03-24 17:00:00,Huntington State Beach,beach,29,15
2020-03-24 18:00:00,Huntington State Beach,beach,34,12
2020-03-24 19:00:00,Huntington State Beach,beach,31,8
2020-03-24 20:00:00,Huntington State Beach,beach,18,5
2020-03-24 21:00:00,Huntington State Beach,beach,9,3
2020-03-24 22:00:00,Huntington State Beach,beach,0,0
2020-03-24 23:00:00,Huntington State Beach,beach,0,0
2020-03-25 00:00:00,Huntington State Beach,beach,0,0
2020-03-25 01:00:00,Huntington State Beach,beach,0,0
2020-03-25 02:00:00,Huntington State Beach,beach,0,0
2020-03-25 03:00:00,Huntington State Beach,beach,0,0
2020-03-25 04:00:00,Huntington State Beach,beach,0,0
2020-03-25 05:00:00,Huntington State Beach,beach,0,0
2020-03-25 06:00:00,Huntington State Beach,beach,8,5
2020-03-25 07:00:00,Huntington State Beach,beach,11,8
2020-03-25 08:00:00,Huntington State Beach,beach,20,12
2020-03-25 09:00:00,Huntington State Beach,beach,22,15
2020-03-25 10:00:00,Huntington State Beach,beach,20,18
2020-03-25 11:00:00,Huntington State Beach,beach,21,20
2020-03-25 12:00:00,Huntington State Beach,beach,26,21
2020-03-25 13:00:00,Huntington State Beach,beach,33,22
2020-03-25 14:00:00,Huntington State Beach,beach,34,23
2020-03-25 15:00:00,Huntington State Beach,beach,32,23
2020-03-25 16:00:00,Huntington State Beach,beach,28,21
2020-03-25 17:00:00,Huntington State Beach,beach,28,18
2020-03-25 18:00:00,Huntington State Beach,beach,28,14
2020-03-25 19:00:00,Huntington State Beach,beach,29,10
2020-03-25 20:00:00,Huntington State Beach,beach,19,6
2020-03-25 21:00:00,Huntington State Beach,beach,9,3
2020-03-25 22:00:00,Huntington State Beach,beach,0,0
2020-03-25 23:00:00,Huntington State Beach,beach,0,0
2020-03-26 00:00:00,Huntington State Beach,beach,0,0
2020-03-26 01:00:00,Huntington State Beach,beach,0,0
2020-03-26 02:00:00,Huntington State Beach,beach,0,0
2020-03-26 03:00:00,Huntington State Beach,beach,0,0
2020-03-26 04:00:00,Huntington State Beach,beach,0,0
2020-03-26 05:00:00,Huntington State Beach,beach,0,0
2020-03-26 06:00:00,Huntington State Beach,beach,6,7
2020-03-26 07:00:00,Huntington State Beach,beach,13,13
2020-03-26 08:00:00,Huntington State Beach,beach,16,19
2020-03-26 09:00:00,Huntington State Beach,beach,18,22
2020-03-26 10:00:00,Huntington State Beach,beach,17,22
2020-03-26 11:00:00,Huntington State Beach,beach,21,19
2020-03-26 12:00:00,Huntington State Beach,beach,29,18
2020-03-26 13:00:00,Huntington State Beach,beach,33,18
2020-03-26 14:00:00,Huntington State Beach,beach,30,19
2020-03-26 15:00:00,Huntington State Beach,beach,26,20
2020-03-26 16:00:00,Huntington State Beach,beach,25,20
2020-03-26 17:00:00,Huntington State Beach,beach,25,18
2020-03-26 18:00:00,Huntington State Beach,beach,20,14
2020-03-26 19:00:00,Huntington State Beach,beach,16,11
2020-03-26 20:00:00,Huntington State Beach,beach,9,7
2020-03-26 21:00:00,Huntington State Beach,beach,7,4
2020-03-26 22:00:00,Huntington State Beach,beach,0,0
2020-03-26 23:00:00,Huntington State Beach,beach,0,0
2020-03-27 00:00:00,Huntington State Beach,beach,0,0
2020-03-27 01:00:00,Huntington State Beach,beach,0,0
2020-03-27 02:00:00,Huntington State Beach,beach,0,0
2020-03-27 03:00:00,Huntington State Beach,beach,0,0
2020-03-27 04:00:00,Huntington State Beach,beach,0,0
2020-03-27 05:00:00,Huntington State Beach,beach,0,0
2020-03-27 06:00:00,Huntington State Beach,beach,6,6
2020-03-27 07:00:00,Huntington State Beach,beach,6,13
2020-03-27 08:00:00,Huntington State Beach,beach,7,20
2020-03-27 09:00:00,Huntington State Beach,beach,8,26
2020-03-27 10:00:00,Huntington State Beach,beach,9,29
2020-03-27 11:00:00,Huntington State Beach,beach,12,28
2020-03-27 12:00:00,Huntington State Beach,beach,11,25
2020-03-27 13:00:00,Huntington State Beach,beach,13,22
2020-03-27 14:00:00,Huntington State Beach,beach,19,21
2020-03-27 15:00:00,Huntington State Beach,beach,20,23
2020-03-27 16:00:00,Huntington State Beach,beach,18,24
2020-03-27 17:00:00,Huntington State Beach,beach,20,24
2020-03-27 18:00:00,Huntington State Beach,beach,16,22
2020-03-27 19:00:00,Huntington State Beach,beach,13,19
2020-03-27 20:00:00,Huntington State Beach,beach,11,14
2020-03-27 21:00:00,Huntington State Beach,beach,2,9
2020-03-27 22:00:00,Huntington State Beach,beach,0,0
2020-03-27 23:00:00,Huntington State Beach,beach,0,0
2020-03-28 00:00:00,Huntington State Beach,beach,0,0
2020-03-28 01:00:00,Huntington State Beach,beach,0,0
2020-03-28 02:00:00,Huntington State Beach,beach,0,0
2020-03-28 03:00:00,Huntington State Beach,beach,0,0
2020-03-28 04:00:00,Huntington State Beach,beach,0,0
2020-03-28 05:00:00,Huntington State Beach,beach,0,0
2020-03-28 06:00:00,Huntington State Beach,beach,4,5
2020-03-28 07:00:00,Huntington State Beach,beach,9,18
2020-03-28 08:00:00,Huntington State Beach,beach,22,44
2020-03-28 09:00:00,Huntington State Beach,beach,35,77
2020-03-28 10:00:00,Huntington State Beach,beach,29,98
2020-03-28 11:00:00,Huntington State Beach,beach,21,98
2020-03-28 12:00:00,Huntington State Beach,beach,27,92
2020-03-28 13:00:00,Huntington State Beach,beach,44,92
2020-03-28 14:00:00,Huntington State Beach,beach,49,95
2020-03-28 15:00:00,Huntington State Beach,beach,40,95
2020-03-28 16:00:00,Huntington State Beach,beach,27,86
2020-03-28 17:00:00,Huntington State Beach,beach,20,70
2020-03-28 18:00:00,Huntington State Beach,beach,13,52
2020-03-28 19:00:00,Huntington State Beach,beach,10,35
2020-03-28 20:00:00,Huntington State Beach,beach,6,20
2020-03-28 21:00:00,Huntington State Beach,beach,0,11
2020-03-28 22:00:00,Huntington State Beach,beach,0,0
2020-03-28 23:00:00,Huntington State Beach,beach,0,0
2020-03-29 00:00:00,Huntington State Beach,beach,0,0
2020-03-29 01:00:00,Huntington State Beach,beach,0,0
2020-03-29 02:00:00,Huntington State Beach,beach,0,0
2020-03-29 03:00:00,Huntington State Beach,beach,0,0
2020-03-29 04:00:00,Huntington State Beach,beach,0,0
2020-03-29 05:00:00,Huntington State Beach,beach,0,0
2020-03-29 06:00:00,Huntington State Beach,beach,13,21
2020-03-29 07:00:00,Huntington State Beach,beach,12,40
2020-03-29 08:00:00,Huntington State Beach,beach,13,51
2020-03-29 09:00:00,Huntington State Beach,beach,18,62
2020-03-29 10:00:00,Huntington State Beach,beach,21,80
2020-03-29 11:00:00,Huntington State Beach,beach,23,95
2020-03-29 12:00:00,Huntington State Beach,beach,27,100
2020-03-29 13:00:00,Huntington State Beach,beach,20,94
2020-03-29 14:00:00,Huntington State Beach,beach,25,82
2020-03-29 15:00:00,Huntington State Beach,beach,27,66
2020-03-29 16:00:00,Huntington State Beach,beach,20,50
2020-03-29 17:00:00,Huntington State Beach,beach,19,34
2020-03-29 18:00:00,Huntington State Beach,beach,12,22
2020-03-29 19:00:00,Huntington State Beach,beach,5,12
2020-03-29 20:00:00,Huntington State Beach,beach,2,6
2020-03-29 21:00:00,Huntington State Beach,beach,1,2
2020-03-29 22:00:00,Huntington State Beach,beach,0,0
2020-03-29 23:00:00,Huntington State Beach,beach,0,0
2020-03-30 00:00:00,Huntington State Beach,beach,0,0
2020-03-30 01:00:00,Huntington State Beach,beach,0,0
2020-03-30 02:00:00,Huntington State Beach,beach,0,0
2020-03-30 03:00:00,Huntington State Beach,beach,0,0
2020-03-30 04:00:00,Huntington State Beach,beach,0,0
2020-03-30 05:00:00,Huntington State Beach,beach,0,0
2020-03-30 06:00:00,Huntington State Beach,beach,5,5
2020-03-30 07:00:00,Huntington State Beach,beach,8,11
2020-03-30 08:00:00,Huntington State Beach,beach,11,16
2020-03-30 09:00:00,Huntington State Beach,beach,16,20
2020-03-30 10:00:00,Huntington State Beach,beach,13,21
2020-03-30 11:00:00,Huntington State Beach,beach,17,20
2020-03-30 12:00:00,Huntington State Beach,beach,16,21
2020-03-30 14:00:00,Huntington State Beach,beach,18,22
2020-03-30 15:00:00,Huntington State Beach,beach,23,22
2020-03-30 16:00:00,Huntington State Beach,beach,19,20
2020-03-30 17:00:00,Huntington State Beach,beach,14,17
2020-03-30 18:00:00,Huntington State Beach,beach,12,14
2020-03-30 19:00:00,Huntington State Beach,beach,13,10
2020-03-30 20:00:00,Huntington State Beach,beach,8,7
2020-03-30 21:00:00,Huntington State Beach,beach,4,3
2020-03-30 22:00:00,Huntington State Beach,beach,0,0
2020-03-30 23:00:00,Huntington State Beach,beach,0,0
2020-03-31 00:00:00,Huntington State Beach,beach,0,0
2020-03-31 01:00:00,Huntington State Beach,beach,0,0
2020-03-31 02:00:00,Huntington State Beach,beach,0,0
2020-03-31 03:00:00,Huntington State Beach,beach,0,0
2020-03-31 04:00:00,Huntington State Beach,beach,0,0
2020-03-31 05:00:00,Huntington State Beach,beach,0,0
2020-03-31 06:00:00,Huntington State Beach,beach,6,8
2020-03-31 07:00:00,Huntington State Beach,beach,5,13
2020-03-31 08:00:00,Huntington State Beach,beach,4,12
2020-03-31 09:00:00,Huntington State Beach,beach,9,14
2020-03-31 10:00:00,Huntington State Beach,beach,12,18
2020-03-31 11:00:00,Huntington State Beach,beach,15,21
2020-03-31 12:00:00,Huntington State Beach,beach,18,20
2020-03-31 13:00:00,Huntington State Beach,beach,16,19
2020-03-31 14:00:00,Huntington State Beach,beach,16,19
2020-03-31 15:00:00,Huntington State Beach,beach,11,19
2020-03-31 16:00:00,Huntington State Beach,beach,9,18
2020-03-31 17:00:00,Huntington State Beach,beach,11,15
2020-03-31 18:00:00,Huntington State Beach,beach,13,12
2020-03-31 19:00:00,Huntington State Beach,beach,13,8
2020-03-31 20:00:00,Huntington State Beach,beach,13,5
2020-03-31 21:00:00,Huntington State Beach,beach,5,3
2020-03-31 22:00:00,Huntington State Beach,beach,0,0
2020-03-31 23:00:00,Huntington State Beach,beach,0,0
2020-04-01 00:00:00,Huntington State Beach,beach,0,0
2020-04-01 01:00:00,Huntington State Beach,beach,0,0
2020-04-01 02:00:00,Huntington State Beach,beach,0,0
2020-04-01 03:00:00,Huntington State Beach,beach,0,0
2020-04-01 04:00:00,Huntington State Beach,beach,0,0
2020-04-01 05:00:00,Huntington State Beach,beach,0,0
2020-04-01 06:00:00,Huntington State Beach,beach,5,5
2020-04-01 07:00:00,Huntington State Beach,beach,6,8
2020-04-01 08:00:00,Huntington State Beach,beach,9,12
2020-04-01 09:00:00,Huntington State Beach,beach,14,15
2020-04-01 10:00:00,Huntington State Beach,beach,18,18
2020-04-01 11:00:00,Huntington State Beach,beach,14,20
2020-04-01 12:00:00,Huntington State Beach,beach,13,21
2020-04-01 13:00:00,Huntington State Beach,beach,16,22
2020-04-01 14:00:00,Huntington State Beach,beach,24,23
2020-04-01 15:00:00,Huntington State Beach,beach,18,23
2020-04-01 16:00:00,Huntington State Beach,beach,14,21
2020-04-01 17:00:00,Huntington State Beach,beach,17,18
2020-04-01 18:00:00,Huntington State Beach,beach,15,14
2020-04-01 19:00:00,Huntington State Beach,beach,13,10
2020-04-01 20:00:00,Huntington State Beach,beach,8,6
2020-04-01 21:00:00,Huntington State Beach,beach,4,3
2020-04-01 22:00:00,Huntington State Beach,beach,0,0
2020-04-01 23:00:00,Huntington State Beach,beach,0,0
2020-04-02 00:00:00,Huntington State Beach,beach,0,0
2020-04-02 01:00:00,Huntington State Beach,beach,0,0
2020-04-02 02:00:00,Huntington State Beach,beach,0,0
2020-04-02 03:00:00,Huntington State Beach,beach,0,0
2020-04-02 04:00:00,Huntington State Beach,beach,0,0
2020-04-02 05:00:00,Huntington State Beach,beach,0,0
2020-04-02 06:00:00,Huntington State Beach,beach,5,7
2020-04-02 07:00:00,Huntington State Beach,beach,4,13
2020-04-02 08:00:00,Huntington State Beach,beach,10,19
2020-04-02 09:00:00,Huntington State Beach,beach,10,22
2020-04-02 10:00:00,Huntington State Beach,beach,9,22
2020-04-02 11:00:00,Huntington State Beach,beach,7,19
2020-04-02 12:00:00,Huntington State Beach,beach,10,18
2020-04-02 13:00:00,Huntington State Beach,beach,13,18
2020-04-02 14:00:00,Huntington State Beach,beach,18,19
2020-04-02 15:00:00,Huntington State Beach,beach,17,20
2020-04-02 16:00:00,Huntington State Beach,beach,19,20
2020-04-02 17:00:00,Huntington State Beach,beach,25,18
2020-04-02 18:00:00,Huntington State Beach,beach,17,14
2020-04-02 19:00:00,Huntington State Beach,beach,13,11
2020-04-02 20:00:00,Huntington State Beach,beach,9,7
2020-04-02 21:00:00,Huntington State Beach,beach,4,4
2020-04-02 22:00:00,Huntington State Beach,beach,0,0
2020-04-02 23:00:00,Huntington State Beach,beach,0,0
2020-04-03 00:00:00,Huntington State Beach,beach,0,0
2020-04-03 01:00:00,Huntington State Beach,beach,0,0
2020-04-03 02:00:00,Huntington State Beach,beach,0,0
2020-04-03 03:00:00,Huntington State Beach,beach,0,0
2020-04-03 04:00:00,Huntington State Beach,beach,0,0
2020-04-03 05:00:00,Huntington State Beach,beach,0,0
2020-04-03 06:00:00,Huntington State Beach,beach,3,6
2020-04-03 07:00:00,Huntington State Beach,beach,6,13
2020-04-03 08:00:00,Huntington State Beach,beach,8,20
2020-04-03 09:00:00,Huntington State Beach,beach,12,26
2020-04-03 10:00:00,Huntington State Beach,beach,12,29
2020-04-03 11:00:00,Huntington State Beach,beach,13,28
2020-04-03 12:00:00,Huntington State Beach,beach,10,25
2020-04-03 13:00:00,Huntington State Beach,beach,18,22
2020-04-03 14:00:00,Huntington State Beach,beach,15,21
2020-04-03 15:00:00,Huntington State Beach,beach,17,23
2020-04-03 16:00:00,Huntington State Beach,beach,15,24
2020-04-03 17:00:00,Huntington State Beach,beach,17,24
2020-04-03 18:00:00,Huntington State Beach,beach,16,22
2020-04-03 19:00:00,Huntington State Beach,beach,20,19
2020-04-03 20:00:00,Huntington State Beach,beach,11,14
2020-04-03 21:00:00,Huntington State Beach,beach,3,9
2020-04-03 22:00:00,Huntington State Beach,beach,0,0
2020-04-03 23:00:00,Huntington State Beach,beach,0,0
2020-04-04 00:00:00,Huntington State Beach,beach,0,0
2020-04-04 01:00:00,Huntington State Beach,beach,0,0
2020-04-04 02:00:00,Huntington State Beach,beach,0,0
